0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
-368.05917,39.131107,-46.64387,-17.280827,-22.566322,-0.989352,-22.741255,-13.1342535,-7.591075,0.2745255,2.818435,18.046015,13.240598,-5.4491215,3.574064,4.2664685,-7.417952,-2.6333575,-1.7546744,-0.4134209,0.88676137,3.5595725,-1.1814378,0.22383043,7.554757,9.520688,-4.853715,-2.4935832,-0.25840834,-0.07300013,-1.7711918,0.8407478,3.1402678,3.0455453,-1.2163695,0.45878592,6.0045853,3.526354,-2.3509965,-1.7545197,fearful
-685.1911,91.44493,6.7003827,19.388224,8.06428,17.239891,-7.018652,2.3264654,-8.858726,-1.7122341,2.0464091,-2.9419842,-3.6179066,-0.5011816,-1.2188423,3.8716362,-6.185216,-0.22285837,2.9005127,-4.7355704,-1.6276917,-1.0456772,-0.6082078,-1.4123126,-3.6598148,-2.762895,-0.6582182,-1.5127997,-3.37431,-2.1177638,-1.0330907,-0.8574024,-1.5844057,-0.40409058,-2.032552,-2.1141903,-1.9214247,-3.1639311,-1.1361411,-0.89131224,neutral
-682.37585,94.25595,8.088109,20.869526,7.5562816,18.462164,-7.737594,3.6498573,-9.894824,-0.804571,3.128355,-1.6335583,-2.6802008,0.48458892,1.0966504,4.7543035,-6.471555,1.1871469,3.677612,-4.4130964,0.8827013,1.4435668,0.059650518,-1.29979,-3.0570738,-1.9057573,-1.8637565,-1.4762845,-2.8143344,-2.8505378,-0.081956625,0.22599772,-1.8169079,1.0444938,-0.33802256,-2.589525,-0.94831944,-2.5848799,-0.44556296,0.37795034,neutral
-670.8587,76.79632,11.147036,15.564753,5.9507504,17.093586,-6.5601497,0.9777878,-11.249629,-3.3218868,-0.977527,-3.0309298,-4.4691815,-1.4393132,-1.6671727,2.4984596,-6.6550484,-2.2780597,0.9259164,-4.2107115,-3.4735904,-0.58804256,-1.7386668,-3.069446,-5.2183156,-1.9791628,-2.73767,-2.7135513,-3.5111964,-3.3755589,-1.3252617,-0.21178885,-2.8070009,-0.27912968,-2.8503606,-4.134207,-2.581274,-3.9486308,-2.508026,-1.0443573,neutral
-682.14435,90.102974,12.780686,22.229658,5.2732944,17.1316,-6.824179,3.4352593,-10.751446,0.38751313,3.329706,-4.0515714,-3.0682955,2.0761046,-0.7581166,3.9420364,-6.254473,1.7592641,2.1674814,-4.3270316,-0.038476277,1.7137451,-0.6647783,-0.55949485,-3.1096754,-2.1137333,0.06663276,-0.9619499,-3.681329,-1.8149906,0.6236415,-0.012973774,-1.8587793,0.6450372,-1.5766038,-2.234937,-1.6218147,-2.5233343,-1.096691,-0.067742586,neutral
-690.8388,97.60097,-4.8136754,17.438318,10.129061,19.369835,-4.154744,5.263638,-6.2675486,-2.6730418,3.817072,2.8346872,0.34836975,0.85568416,3.1064587,5.6978726,-5.5984883,1.3403754,5.289916,0.043989465,-0.9070622,3.0744102,2.344359,-1.6924468,-2.7096977,0.20301582,-1.0005872,0.71877056,0.22566366,-2.647215,0.07670802,3.069681,-2.3178341,1.1605754,-0.24854392,-3.2296076,-0.49526262,-0.72976714,1.3961539,1.6776623,happy
-672.12463,95.8703,0.99978167,9.010865,9.643557,12.556572,-7.5497193,-1.7909496,-8.257577,-3.4055543,1.7168201,1.2082639,-5.821294,1.520912,0.27575862,3.6104257,-4.492311,0.6019043,1.5885446,-4.7849007,-1.3397598,-0.4429714,-3.0946877,-2.197511,-4.3073235,-2.9147186,-2.1202714,-0.31356457,-2.599113,-1.6748912,-0.5647824,-0.3992427,-1.5699065,-0.029775092,-2.1824105,-4.3332257,-3.1848066,-2.1842692,-0.49727735,-0.0965394,happy
-648.88885,93.78957,-5.750032,11.752817,6.6184034,14.632291,-5.867281,-0.84166086,-10.115384,-5.070194,2.3150811,0.7428994,-3.6212876,-2.4947,3.481795,3.9322407,-6.822946,0.17610788,2.6767614,-4.144309,-2.959918,0.2718129,-1.9679444,-3.8170922,-3.6601543,-2.091802,-1.8329891,-0.021138478,-1.4350078,-2.5636,-0.7354264,1.5368421,-2.5263603,0.46773204,-0.14138174,-3.2642624,-1.4886904,-0.5319272,-0.49796754,0.7905978,happy
-648.88885,93.78957,-5.750032,11.752817,6.6184034,14.632291,-5.867281,-0.84166086,-10.115384,-5.070194,2.3150811,0.7428994,-3.6212876,-2.4947,3.481795,3.9322407,-6.822946,0.17610788,2.6767614,-4.144309,-2.959918,0.2718129,-1.9679444,-3.8170922,-3.6601543,-2.091802,-1.8329891,-0.021138478,-1.4350078,-2.5636,-0.7354264,1.5368421,-2.5263603,0.46773204,-0.14138174,-3.2642624,-1.4886904,-0.5319272,-0.49796754,0.7905978,happy
-512.1969,86.0672,-7.335951,8.854346,2.6489406,15.201008,-13.77693,-6.245088,-6.9126635,-6.03758,-6.650435,2.464894,-2.5476649,-1.7749736,1.5238699,5.834013,-3.9065073,0.09022597,2.8928268,-1.8667779,-2.4449334,1.5496494,-0.19346738,-0.55538726,-3.1352153,-1.6814661,-2.1266103,0.816251,-1.7049458,1.2790668,3.0671828,2.7589383,1.2991627,4.3406677,2.4691265,2.9536672,2.8823755,5.258403,4.471447,4.4707108,happy
-469.40402,72.412445,-14.685673,11.758047,2.7314086,12.90853,-15.329283,-5.5797715,-9.356756,-3.3137844,-5.561156,0.23645245,-3.3300793,-3.8974447,-0.6808151,1.8767755,-5.864678,0.9157666,0.96902657,-3.764843,-2.2720358,0.12044354,-1.5648474,-1.1789467,-3.153637,-2.973406,-1.7734972,0.17890745,-0.27572954,1.206553,3.8559747,5.0123754,2.5047276,6.075577,5.2225614,4.831482,3.8160987,5.2483144,5.0531654,4.206985,happy
-525.0778,91.01578,-13.522921,5.6760387,3.8942118,14.811387,-18.78126,-4.9655066,-6.9367275,-9.46572,-6.834322,3.474491,-6.4883423,-4.164402,-0.11832519,1.7943423,-4.994242,-3.710969,-1.467091,-4.5903335,-6.3588157,-0.5332584,-1.9189953,-4.098078,-6.2565913,-2.3342435,-3.9318447,-0.06526844,-3.8892465,-1.3034065,0.827619,-0.07863229,-1.2054586,0.46475035,0.88878083,1.0910093,1.5821391,4.3127675,5.882953,7.304029,happy
-485.2619,70.141365,-8.326092,5.9631495,1.4007697,15.818752,-11.914036,-8.521185,-9.074765,-0.017516179,-7.5997043,1.8971361,-2.9053352,-3.426216,-1.5327667,3.717633,-5.275869,0.041250948,2.0646474,-5.1077847,-6.3082805,0.633991,-2.4345205,-2.7063484,-3.643762,-3.2797804,-2.8282812,1.263817,-2.6245492,3.6972158,6.36238,8.842851,8.004387,11.420576,5.543332,5.598772,4.1229763,2.9356744,3.3814874,2.1170437,happy
-755.40985,87.45532,5.782381,13.41448,3.6879442,13.727745,-5.193716,1.3381411,-6.324772,-7.3969316,-2.3823295,-1.8764333,-2.81985,-4.0080376,-4.1007376,1.2749251,-3.838315,-1.7909715,0.82697195,-4.1204863,-2.855647,-1.9890578,0.8387658,-1.7309415,-4.4457297,-1.8452413,-3.4322033,-3.8217223,-2.435814,-2.7967677,-2.094245,0.013691891,-3.2941034,-1.3110847,-0.6376852,-3.9097166,-2.3694425,-2.8085957,-2.3864598,-0.29059064,sad
-730.02045,95.807076,12.3033285,16.089125,9.707285,19.362137,-5.149747,4.988009,-4.53109,-7.2329974,-0.5048346,0.19100772,-1.3840377,-1.7351667,1.0558364,4.068155,-2.3161206,-0.0039875098,4.6670613,-2.2645833,-3.1479983,-0.034184065,2.3922946,-1.2269616,-2.2082818,-1.4975564,-2.158596,-1.3551583,-2.0356464,-2.8039377,-0.32193705,1.113799,-1.3823818,1.322648,1.1378298,-1.5620903,-0.38550156,-1.4922878,-0.6409351,0.47847387,sad
-739.68524,87.9206,12.172471,17.540768,1.3879104,15.421913,-5.589661,4.0069685,-7.7555585,-7.3176165,-2.3549864,-1.4693485,-3.1007814,-4.076531,-2.2937455,2.679268,-6.002412,-1.4332788,3.0113947,-4.0951157,-4.196719,-1.5047657,0.13043375,-3.2106433,-2.6856325,-2.046795,-2.7657335,-2.6515675,-3.651435,-3.9715781,-1.3912064,0.06589577,-3.8048537,-0.35490084,-0.37544337,-3.3095005,-2.3664064,-1.8775027,-2.956979,-0.5199927,sad
-658.00586,94.38582,0.06499353,14.858917,6.350691,14.752876,-11.687057,-0.38070056,-6.819075,-10.327941,-4.7720175,-0.62351215,-5.589095,-2.007914,-0.050451692,1.596213,-8.27106,-2.2580535,2.0867796,-6.35532,-5.4948297,-0.97030175,0.11120975,-3.1084044,-3.9544785,-4.088237,-4.6206484,-2.5911121,-3.7753978,-4.1939178,-1.6705968,-0.098804824,-3.9421287,-0.15289307,-0.99987143,-4.3604636,-2.2721188,-2.697328,-2.3034775,-0.46247783,sad
-633.6809,94.717926,-5.434954,11.03422,6.998949,20.168148,-11.770556,-9.371553,-8.13206,-7.7728925,-11.795867,-8.572509,-6.093226,-9.830365,-2.571899,-2.1140847,-6.820508,-4.1042185,-1.6264837,-3.8548405,-3.3897321,-2.1523592,-2.456672,-2.0141373,-4.1722326,-7.258525,-1.5767969,-1.2904907,-6.565402,-2.3642972,-1.2309687,-0.94870603,-1.6530706,-0.8539602,1.8161128,-1.2110695,-1.039711,-0.2736086,0.9118321,1.3911799,sad
-635.9413,75.94277,5.589508,13.226604,7.2068524,17.061922,-9.983244,-3.5265987,-3.3042383,-2.935399,-6.090469,-1.0889868,-1.5229541,-6.4861,-2.144048,1.764829,-3.2636893,-2.2594388,0.25543442,-1.8690938,-2.3190765,0.73460066,1.7125328,-0.38967454,-0.33943108,-1.8323537,-0.43374425,1.909686,-3.8815334,1.2799637,2.3887467,-0.53565127,1.0696101,2.564339,3.1192605,2.3831375,1.832897,2.2414355,2.8885617,3.2445142,sad
-592.1257,69.157936,1.7986248,15.329565,2.4005718,15.389956,-4.3150916,-4.7667603,-8.977144,-4.756286,-6.3082514,-5.084374,-4.416496,-6.7161145,-1.9319445,2.119791,-4.9909286,-2.7674105,1.0661788,-3.46325,-5.0820756,-1.0593115,1.6933655,-1.5281361,-3.4223218,-2.6010509,-2.345026,1.4443085,-4.3619905,-3.3497543,0.92630106,-0.28276563,-1.170772,1.020552,1.8892232,0.2083469,-0.003367136,0.646837,2.3347983,3.4760644,sad
-616.4188,69.513985,2.469153,13.518837,5.353673,16.909077,-8.667481,-8.921057,-5.704484,-6.543907,-10.842329,-4.1780553,-3.427842,-7.1933174,-4.899242,-0.3166729,-5.8178344,-6.5502787,-1.5570097,-3.9517388,-6.140533,-1.4247721,1.0307813,-3.4116948,-3.4983473,-3.8304763,-3.1347983,-0.5927638,-6.5028024,-2.764764,-0.4717386,-1.3564366,-2.4352849,-0.88076186,-0.16166292,-2.2570405,-1.3835616,-0.62749803,-0.13923764,1.3100569,sad
-544.7713,73.16177,-10.358592,13.33844,4.810055,15.029965,-13.3049135,6.249743,-5.003557,-7.4147716,-1.2825496,2.6496706,1.6194192,-3.4008029,0.4204513,7.850745,-4.0216045,-2.3665125,4.5256996,-1.657024,-4.606099,0.94783026,-0.38591474,-1.386082,-2.8749874,0.07439723,-1.0566822,-1.5897915,-0.61470777,-0.5464394,-0.15076207,1.5351782,-0.717288,0.9522083,1.8528008,-1.6536065,-0.69981134,1.3087119,-0.8274794,0.38789052,angry
-458.93402,61.729923,-11.862411,9.636173,3.7703943,11.24039,-15.426912,1.2915668,-2.0289001,-4.6397867,-2.0542307,1.9982167,-0.9243732,-1.7938406,-1.4516493,4.3450074,-5.236678,-1.6332587,2.7182786,-3.2268944,-3.2589386,0.40708756,0.3138678,0.33526346,-2.1029613,0.14538914,-0.11444787,1.4766793,0.567151,1.609295,4.2033076,5.379062,4.898686,9.661866,9.232279,6.390883,5.793105,3.941373,1.8148987,3.0819855,angry
-625.76447,74.51775,3.4087176,19.435621,5.9884806,14.310299,-8.246129,3.6989021,-4.829188,-6.985098,-1.7010751,-0.2350461,-1.0185869,-3.5376723,0.98035514,4.603855,-4.825833,-3.3219903,3.849436,-3.2566323,-3.907767,1.1840173,0.9649192,-1.9065263,-4.6220083,-1.037043,-2.233032,-4.162162,-3.8267336,-2.6301987,-3.0260172,0.5143708,-2.9346185,-1.5554829,0.30081737,-2.168729,-2.0246058,-2.2595294,-2.3074474,-1.2269264,angry
-543.35187,67.59553,-4.397059,16.146328,3.4796267,9.014055,-12.870681,1.0161594,-6.158005,-7.485533,-0.7225876,-0.97106487,-2.274447,-2.032295,0.38888243,0.8263683,-5.0290213,-2.4998186,1.5204387,-5.3971653,-5.180216,-0.18376103,-2.047955,-1.0792716,-3.9300575,-4.0604997,-2.0989792,-2.34288,-5.16395,-2.8124309,-0.9052472,-1.6215332,-3.3450153,-1.4207819,-0.70338714,-2.196538,-1.0440047,-0.026956072,-0.160709,0.53229004,angry
-451.0677,59.39181,-6.2777314,11.081312,7.4657464,14.533327,-10.614185,-1.9838299,-0.2860958,-1.3567564,-3.121423,3.9965112,1.0603614,0.56992126,1.9917063,5.837804,-0.8335122,1.5487632,4.605236,0.82465106,-1.9327613,1.8243699,1.5082148,0.21034303,-0.2579971,0.2513202,-0.49312916,2.8059375,0.023058288,0.59273964,4.0991664,4.88392,1.294002,5.290665,5.5055985,2.4873722,3.2402203,4.2831964,2.8293447,3.144588,angry
-390.2718,51.95064,-13.199333,8.289696,6.2049522,11.455559,-14.3901415,-2.395017,1.2023748,-0.63626975,-4.5785875,3.2610638,-0.6927104,-1.0828289,0.0014378162,3.9311464,-2.539653,0.31101486,3.5010908,-0.44147334,-1.5305527,0.6069196,1.7866368,0.7962909,-0.38747543,0.85088056,0.8787263,3.0420675,0.6252801,1.5365247,3.5017486,4.249526,3.1740232,6.4405727,6.6071973,3.9139287,4.4168673,5.926145,4.1158667,4.28969,angry
-373.48856,43.320103,-23.760143,2.1682003,-4.4348164,6.8627806,-19.870396,-2.771858,-4.979842,-10.118385,-8.905963,1.094752,-2.6953123,-5.756002,-1.7681504,0.619573,-3.7225518,-0.1558102,1.1938734,-0.05005472,0.39281344,1.7818784,0.46992162,1.6264856,0.38506055,3.954346,2.5122075,4.6845665,2.694184,1.0596583,1.178178,2.921951,1.6336782,2.5088954,1.317829,1.0706497,1.6968998,2.9506505,2.5420136,2.5903647,angry
-394.6726,50.606495,-19.806034,7.1794224,0.48968115,11.269997,-16.017725,-1.3698667,-2.6788337,-7.0616603,-9.979269,3.996703,-1.0736021,-3.8442814,-4.3783684,3.0529761,-2.1140518,-3.720738,-0.97214466,-2.197844,-4.766997,-1.0674862,1.4549004,2.2571013,-0.2981791,4.576725,1.7647192,2.6998138,4.046585,5.759498,4.662777,7.964416,6.597721,6.7245445,4.2105927,3.4475641,3.97577,3.9746315,2.08191,2.1728945,angry
-682.5831,80.96609,-1.9440166,17.106361,4.744398,16.50449,-8.158102,0.49049902,-7.9564333,-8.35938,-2.6578085,0.50506496,0.15806499,-2.651076,-0.14073743,5.878257,-0.36305186,0.027544808,1.9038109,-1.4887693,-2.5389202,-1.5992881,1.3792143,-1.7910593,-4.5682874,-3.0794234,-3.0192678,-0.6822502,-1.1940833,-1.9496768,-0.66550297,1.459264,-1.1196579,1.5377736,2.5827122,-1.629828,-1.0062596,-0.13257818,1.3979564,2.1296728,fearful
-666.31006,77.826775,-6.2345257,11.061895,1.8930616,13.460344,-10.770214,-5.606113,-9.452147,-9.306153,-5.7762713,-1.366786,-1.9807466,-5.9571857,-1.8728828,1.6456885,-8.088734,-1.5142072,2.0568638,-5.871733,-2.9884365,-1.8271618,-3.2214103,-4.084759,-4.356996,-4.563694,-3.1609735,-0.9896962,-4.8153214,-2.4142792,-0.858035,0.5079947,-1.4770081,0.086237855,1.3180611,-1.9526408,-0.26207837,1.2253568,3.784757,3.861855,fearful
-680.71045,68.62199,0.72880226,14.265648,3.7119632,13.285195,-9.092104,-4.5794797,-8.964406,-5.5340424,-5.1809506,-4.0517106,-1.0777073,-2.4545069,-0.66543335,1.2332191,-5.0760365,-0.79116,1.1778512,-5.356204,-2.9588056,-0.32665667,-1.1972617,-1.602061,-4.1854568,-5.3487825,-3.0577717,-1.1144052,-4.63033,-1.562162,-1.9458686,-1.4030044,-0.6441,-1.7494287,-1.0171589,-1.5840169,-3.451274,-2.9449487,-1.8874787,-1.2397933,fearful
-668.09564,60.92727,0.7227285,13.420864,-0.1017401,9.842352,-10.222768,-5.575291,-10.7263565,-9.328766,-4.7444983,-5.2158113,-6.111271,-3.5650828,-2.412118,-1.3471794,-4.805604,-3.0105336,-2.5337803,-5.6110206,-3.444205,-3.3425817,-3.9726439,-3.7830124,-6.7572136,-7.1588287,-3.0621736,-3.1147985,-5.6304455,-4.5909276,-3.604865,-2.915148,-4.230662,-3.501445,-3.0610886,-3.5389435,-4.290882,-2.7381225,-0.4813976,-0.89468634,fearful
-499.42136,55.029373,-17.23886,3.335398,-5.3892903,8.037549,-18.651106,-6.772884,-10.586461,-10.385616,-7.906575,-7.0368524,-6.8087697,-4.8939633,-3.5994253,-0.49708235,-5.0716343,-0.35421816,-1.147307,-4.2705026,-1.4578526,0.27751398,-1.6674411,0.9247481,3.138451,4.414532,7.182637,9.737567,5.499739,2.2231944,2.120562,2.6422968,1.149904,3.300603,5.2934356,3.0972238,0.45018584,1.0635468,2.8311334,2.3513362,fearful
-547.91174,52.481342,-12.485001,5.7450953,-4.0237966,6.554357,-19.839003,-5.646112,-6.0162153,-4.6249747,-8.0011635,-6.141102,-2.7891903,-5.2169633,-7.174861,-0.1550088,-1.7014663,-2.0567005,-1.4768938,-1.7906228,-2.2112675,-0.39113036,4.324909,1.9408382,1.2645125,1.9334906,0.89010864,2.0886266,2.3927603,3.537776,8.748593,9.759871,7.0545354,6.325796,4.5934587,0.5554892,1.7075508,3.5050132,2.3871684,2.3667798,fearful
-462.9533,45.73113,-22.42193,6.2853556,-8.094124,9.149704,-21.06258,-8.943297,-11.324056,-12.091948,-7.0072403,-6.466037,-7.65359,-4.470612,-5.535473,-2.4323952,-7.4668365,-2.6680233,-2.4766917,-3.4363136,-1.3249354,2.9876876,1.8658864,3.2883213,4.1996865,3.027351,5.14377,2.9428115,-2.3860517,0.6893919,1.6067463,3.687891,1.6362451,1.4989932,0.8003992,-0.22821164,-0.6507765,1.0386226,1.4913542,0.42244834,fearful
-474.66946,45.231026,-18.042658,4.273756,-8.425743,4.389859,-18.731024,-5.8153377,-9.747097,-10.960723,-5.4074216,-3.7505825,-5.615645,-2.7643416,-2.7698689,-1.9928249,-4.5760946,-0.14411105,-1.2532439,-3.9595342,0.83708715,5.1526837,4.7404256,7.26694,6.779119,5.6841817,3.5577028,1.9603759,0.11295539,0.7525316,4.0667753,4.909972,1.105684,0.9633999,1.2700534,1.5278223,3.033897,2.6279256,1.4644325,1.4561771,fearful
-724.56476,79.07821,8.611061,21.369987,9.2174425,15.374387,-6.7126656,13.984431,-6.3313217,-2.7364106,4.1792006,-2.754071,2.2542312,-1.6944289,-3.7839956,2.4422247,1.0481604,-0.28949752,-0.42013225,-0.9026594,1.3454113,0.49187398,0.70359695,1.0683705,-0.4713183,-0.3397765,0.3649745,-0.405047,-1.2311715,2.1135962,-1.627202,1.9906874,1.6602898,1.1842425,1.8714213,1.0955539,0.522881,0.6996375,0.35917512,1.215944,neutral
-713.52106,81.572136,10.422806,19.672953,10.870365,14.779566,-7.5059347,13.92227,-5.167852,-1.9298285,2.41937,-2.4720025,1.2329037,-1.2271487,-2.38282,1.1219202,0.6771247,-0.9397864,-2.013545,-1.9275403,0.6927802,1.2969649,1.1498085,0.010393115,0.41075712,-0.0043321536,-1.842302,-0.50464416,-0.6049849,0.32823005,-1.6739978,-0.50382876,0.026308568,0.21544157,1.8122594,2.770561,1.6459997,2.5324237,0.5698081,1.1906686,neutral
-712.07556,76.01943,12.36628,21.779139,8.561011,15.253535,-6.755793,12.9458065,-7.8019505,-2.1838298,-0.11524899,-2.756708,0.26294994,-1.8389143,-2.8774571,1.9010155,-1.4953837,-2.1356494,-1.0912762,-1.8271012,1.1892489,0.92679137,1.0422634,-1.2896054,-0.57307804,-0.6813675,-1.4104351,-0.6912923,0.027901432,0.66026735,-3.1662788,0.29247037,-1.5855851,-0.8193695,-1.2237649,0.18223673,0.58193123,2.9886646,3.7006767,4.860653,neutral
-707.11816,78.951454,9.952193,20.884295,9.219158,13.815606,-3.8895664,12.485269,-5.8106246,-1.650964,-0.046970725,-1.0281693,2.5656004,-1.778389,-0.8603072,1.5133765,0.24503538,-2.286069,-0.5679038,-1.6862419,0.7462567,2.464875,0.13567378,1.2730615,0.51218957,0.070185885,-0.89774424,-0.5614201,0.8586693,0.52856183,-1.1359651,-0.55493677,-1.2949015,-0.9905364,-0.618531,0.28987572,-0.12027868,0.5197242,1.1816254,2.576108,neutral
-680.248,80.759995,-2.6151352,10.746902,11.002704,12.974257,-5.2417607,8.461748,-5.49921,-1.4153497,2.7587829,-1.734185,-0.37492588,0.114091866,-3.9382484,2.0509176,-1.2585576,0.028768059,-1.6452124,-2.6237009,-0.31366098,0.25479412,0.29823735,0.9163943,0.023711508,0.3370705,0.15542153,1.3385004,0.98084825,2.8604834,0.57956517,2.2144015,0.45733032,1.1699173,1.3646427,1.3567765,1.4365097,1.6154878,2.305329,3.1282585,happy
-671.64575,76.22051,-5.0666475,12.957191,13.695049,11.643517,-6.815738,6.645009,-3.8864179,-2.5205944,1.8787528,-1.744221,0.27202886,-1.2925078,-3.7407284,1.6058263,-1.1400944,0.8640129,-1.6968532,-3.3680742,0.3300221,0.026192302,-0.3324463,0.0036332924,0.21188165,0.0007259026,-0.9080173,0.3176963,0.91635144,0.7894638,-1.2112849,0.060298484,-1.1400801,0.4469767,0.6146571,0.43034074,0.3324446,-0.19721933,0.7975236,2.6069717,happy
-689.87415,75.23065,2.4563153,15.774593,10.91035,15.331782,-5.9042377,7.7073565,-3.9542801,-3.3261917,3.2548723,-2.0291882,-1.1960238,-0.094794154,-4.4155145,1.2162521,-0.9521211,0.8709292,-3.1207075,-3.9128554,-0.6014485,0.20924284,-2.266641,-0.42300415,0.45319906,-0.4000188,-1.7066352,0.53504676,-0.65157276,0.14587916,-3.1508343,-0.4317741,-1.6003448,1.3732686,2.2892647,3.4004042,4.5492253,2.2898118,2.8239,2.499234,happy
-657.70416,71.03656,-4.356771,9.794089,8.801399,13.087369,-6.201258,2.8914225,-5.820916,-5.526744,2.0530653,-3.2496371,-2.2880569,0.028726866,-3.9292207,1.5699612,-1.073846,1.0711465,-2.3670454,-3.0951483,0.14693289,-0.13343826,-0.66288084,0.016311126,0.40019718,-0.4066518,-2.2306924,-1.0017644,-1.2766274,-0.4933913,-2.4109457,-0.7094994,0.049560357,2.3917341,2.8125567,2.9620416,2.2103148,-0.22010931,1.1847131,2.4505851,happy
-573.8005,74.897675,-13.586638,1.7171093,6.930485,8.643815,-11.512801,4.158847,-4.778054,-7.124047,2.0131142,-1.9298193,-5.823856,-2.8887775,-4.6991,0.7987555,0.25536385,-0.031722162,-1.9397582,-3.3314412,0.6124664,0.21184036,0.56795764,2.1839435,3.6692984,3.981048,2.2773478,6.3707495,7.561279,5.623187,2.0799432,2.1180422,1.8526087,2.2517862,4.2160707,4.141092,2.9045315,1.1445016,0.34881493,2.4769006,happy
-573.10315,71.586334,-15.409598,5.6119814,11.04418,8.164157,-8.634753,5.800166,-0.6047618,-2.6669319,2.5430331,-1.1637816,-4.133481,-0.9221976,-3.2544131,0.8670149,0.73609656,0.47575694,-2.0890646,-2.7460651,1.0942532,-1.0919881,0.48770833,1.6115253,1.6965892,2.5293398,-0.016927,3.2821326,4.3619447,4.1399465,2.5132744,2.0858757,2.6693792,3.2660737,2.4249551,2.521161,3.0973797,2.867914,3.1651764,4.51899,happy
-547.67664,67.31983,-16.447685,4.080975,7.404388,8.380779,-11.701619,1.1645885,-5.4556785,-8.660603,0.47526738,-3.5810838,-7.90819,-2.9276218,-4.980498,-1.9873383,-2.4139326,-1.6417528,-4.1844835,-5.1675067,-0.47634536,-0.7289136,-1.4948537,-0.45194244,-0.27471763,0.32793817,-1.5584856,2.1748633,4.9267483,7.5354676,7.6040006,8.222111,7.6044703,5.500295,3.1926343,3.4709456,3.3089023,4.206389,4.4575253,4.6217375,happy
-576.72675,75.47739,-17.455122,2.709566,5.7126846,7.6499896,-12.940028,0.7955645,-5.9988585,-9.920557,0.17967793,-2.3339798,-7.742837,-4.8609304,-6.042555,-2.9340365,-1.325673,-0.76384836,-3.3360658,-3.7333071,-0.0666221,-1.6236663,-1.0021772,0.9562791,1.9937031,1.8073285,-0.8705008,3.4457176,4.9981303,6.3004565,5.2343974,5.000974,4.1202703,3.0537765,2.1198902,2.9656425,2.4429936,2.01485,3.1678329,4.008449,happy
-752.6742,71.02371,17.396671,21.823002,9.684851,20.472408,-1.4175565,12.607273,-4.493764,1.0431207,0.07177008,-1.1728066,1.8000337,-4.0450163,-4.2165856,3.8806214,-1.7155252,1.901984,0.7378439,-2.673579,0.86710775,1.5345339,1.3150395,2.4063063,1.4147547,1.755979,-1.4752741,0.20087504,1.093241,1.7982669,0.6228882,1.0198259,-0.536499,2.309432,1.1158496,3.4402473,3.7846773,4.186878,4.551282,7.4712763,sad
-763.1553,81.491425,14.177751,21.60927,11.740057,15.1283655,-3.4880009,12.748921,-3.7496061,0.5241136,1.8428489,-2.7619612,0.8670603,-1.4727607,-1.5809299,2.77757,-0.20178777,1.2740619,0.82760143,-2.0900764,1.8412517,0.552988,1.1953735,2.9267724,-0.50584376,0.7051614,-0.110251606,-0.45236367,-0.30700397,0.52281165,-2.5588303,-0.8572078,-1.1496252,0.02475606,-0.036557496,1.8030509,0.09442887,-0.9600375,-0.016272048,2.2327497,sad
-761.48303,71.77338,14.63363,23.550846,8.441536,18.252174,0.082436815,11.601342,-4.0753775,-4.015073,0.15829185,0.43211874,1.0884382,-0.69993824,-3.2027686,1.7220681,-0.50324196,1.2671273,-0.5600622,-1.5220629,1.9902393,1.279802,0.015475783,2.2561789,-0.12591553,1.2606415,-0.71872497,-1.0515941,1.3859501,1.7906398,-1.9314231,0.7052112,-1.421735,0.10991858,0.8267478,3.1983042,3.5400844,4.285282,5.466786,6.817317,sad
-750.2301,78.00762,18.142235,20.196814,8.863704,18.825556,-1.5889727,11.107013,-8.740999,-2.4979155,-1.464474,1.0835046,4.3895497,-3.7417772,-4.4653506,3.4239953,0.19597693,1.744884,1.0300931,-1.3077103,2.3805182,4.4380193,4.5076027,4.5323615,0.53249,2.6731896,-0.42713097,-1.4525518,1.3963057,2.3552465,-1.3423721,0.22306487,-2.3983405,-0.81532955,-0.74302256,1.6322168,0.9101173,0.9350893,3.129461,6.2086544,sad
-672.263,81.34509,-1.6024894,7.8976336,12.350101,13.619333,-6.2543283,1.6281981,-10.51683,-11.310379,2.2848277,2.657166,-5.2193604,-5.3325973,-3.6533558,0.48289895,-0.6741578,-0.35661703,-0.738678,-3.8177536,0.8725288,3.9156246,5.07115,5.7840295,4.7235456,5.3789034,1.4364331,1.424469,3.8163204,3.5923085,3.4621305,5.4813437,4.877824,5.3266616,7.191848,3.7646816,2.4944615,2.7805324,2.4515522,3.1518521,sad
-667.4974,75.98007,-1.1553489,11.72173,10.113526,13.819391,-6.0249166,4.595252,-8.358834,-11.790726,-1.2405605,1.8800521,-2.7367864,-3.665714,-2.6701717,1.5483335,-0.2821035,0.4487713,0.5234798,-4.1793337,0.3977737,2.961583,3.607307,3.5648062,3.9965978,4.7715726,2.7851536,4.255453,6.3131256,6.821346,5.1617813,4.801511,3.2440133,4.7422457,5.8372154,3.6414459,3.1270633,2.7889354,1.1861888,1.0812947,sad
